key_id,tournament_id,tournament_name,match_id,match_name,match_date,stage_name,group_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,position_name,position_code,starter,substitute
11249,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-55,Paraguay,PRY,1,0,P-17884,Acuña,Roberto,10,center midfielder,CM,1,0
11250,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-55,Paraguay,PRY,1,0,P-78557,Campos,Jorge Luis,11,attacking midfielder,AM,1,0
11251,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-55,Paraguay,PRY,1,0,P-50109,Cáceres,Julio César,18,center back,CB,1,0
11252,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-55,Paraguay,PRY,1,0,P-82458,Caniza,Denis,21,left wing back,LWB,1,0
11253,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-55,Paraguay,PRY,1,0,P-93337,Tavarelli,Ricardo,22,goal keeper,GK,1,0
11254,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-55,Paraguay,PRY,1,0,P-75108,Gavilán,Diego,14,midfielder,MF,0,1
11255,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-55,Paraguay,PRY,1,0,P-03401,Morínigo,Gustavo,16,midfielder,MF,0,1
11256,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-55,Paraguay,PRY,1,0,P-22263,Franco,Juan Carlos,17,defender,DF,0,1
11257,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-72876,Nzama,Cyril,2,right midfielder,RM,1,0
11258,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-14062,Carnell,Bradley,3,left back,LB,1,0
11259,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-65611,Mokoena,Aaron,4,right back,RB,1,0
11260,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-21000,Sibaya,MacBeth,6,center midfielder,CM,1,0
11261,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-02423,Fortune,Quinton,7,left midfielder,LM,1,0
11262,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-99521,Mokoena,Teboho,12,center midfielder,CM,1,0
11263,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-65806,Issa,Pierre,13,center back,CB,1,0
11264,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-05390,Zuma,Sibusiso,15,center forward,CF,1,0
11265,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-57595,Arendse,Andre,16,goal keeper,GK,1,0
11266,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-59298,McCarthy,Benni,17,center forward,CF,1,0
11267,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-56543,Radebe,Lucas,19,center back,CB,1,0
11268,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-65059,Mukansi,MacDonald,9,midfielder,MF,0,1
11269,WC-2002,2002 FIFA Men's World Cup,M-2002-06,Paraguay vs South Africa,2002-06-02,group stage,Group B,T-70,South Africa,ZAF,0,1,P-73319,Koumantarakis,George,23,forward,FW,0,1
11270,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-13285,Seaman,David,1,goal keeper,GK,1,0
11271,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-68164,Mills,Danny,2,right back,RB,1,0
11272,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-16557,Cole,Ashley,3,left back,LB,1,0
11273,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-01249,Ferdinand,Rio,5,center back,CB,1,0
11274,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-97840,Campbell,Sol,6,center back,CB,1,0
11275,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-81049,Beckham,David,7,right midfielder,RM,1,0
11276,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-63916,Scholes,Paul,8,center midfielder,CM,1,0
11277,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-51130,Owen,Michael,10,center forward,CF,1,0
11278,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-08307,Heskey,Emile,11,left midfielder,LM,1,0
11279,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-61216,Hargreaves,Owen,18,center midfielder,CM,1,0
11280,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-00447,Vassell,Darius,20,center forward,CF,1,0
11281,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-37933,Cole,Joe,19,midfielder,MF,0,1
11282,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-28,England,ENG,1,0,P-34406,Dyer,Kieron,23,midfielder,MF,0,1
11283,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-07902,Hedman,Magnus,1,goal keeper,GK,1,0
11284,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-06256,Mellberg,Olof,2,right back,RB,1,0
11285,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-56718,Mjällby,Johan,4,center back,CB,1,0
11286,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-05583,Linderoth,Tobias,6,center midfielder,CM,1,0
11287,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-42808,Alexandersson,Niclas,7,right midfielder,RM,1,0
11288,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-84022,Ljungberg,Freddie,9,left midfielder,LM,1,0
11289,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-45212,Allbäck,Marcus,10,center forward,CF,1,0
11290,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-42895,Larsson,Henrik,11,center forward,CF,1,0
11291,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-68329,Jakobsson,Andreas,15,center back,CB,1,0
11292,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-30568,Lučić,Teddy,16,left back,LB,1,0
11293,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-59548,Svensson,Magnus,17,center midfielder,CM,1,0
11294,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-85432,Svensson,Anders,8,midfielder,MF,0,1
11295,WC-2002,2002 FIFA Men's World Cup,M-2002-07,England vs Sweden,2002-06-02,group stage,Group F,T-74,Sweden,SWE,0,1,P-71531,Andersson,Andreas,22,forward,FW,0,1
11296,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-61793,Casillas,Iker,1,goal keeper,GK,1,0
11297,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-29082,Juanfran,not applicable,3,left back,LB,1,0
11298,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-51089,Puyol,Carles,5,right back,RB,1,0
11299,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-35246,Hierro,Fernando,6,center back,CB,1,0
11300,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-24556,Raúl,not applicable,7,center forward,CF,1,0
11301,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-23800,Baraja,Rubén,8,center midfielder,CM,1,0
11302,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-71130,Tristán,Diego,10,center forward,CF,1,0
11303,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-24963,de Pedro,Javier,11,left midfielder,LM,1,0
11304,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-76612,Valerón,Juan Carlos,17,center midfielder,CM,1,0
11305,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-03307,Nadal,Miguel Ángel,20,center back,CB,1,0
11306,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-38878,Enrique,Luis,21,right midfielder,RM,1,0
11307,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-20643,Helguera,Iván,4,midfielder,MF,0,1
11308,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-08514,Morientes,Fernando,9,forward,FW,0,1
11309,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-73,Spain,ESP,1,0,P-40852,Romero,Enrique,15,defender,DF,0,1
11310,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-49309,Simeunovič,Marko,1,goal keeper,GK,1,0
11311,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-84477,Milinovič,Željko,3,center back,CB,1,0
11312,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-48946,Galič,Marinko,5,center back,CB,1,0
11313,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-04672,Knavs,Aleksander,6,center back,CB,1,0
11314,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-75494,Novak,Džoni,7,right midfielder,RM,1,0
11315,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-22187,Čeh,Aleš,8,center midfielder,CM,1,0
11316,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-48910,Osterc,Milan,9,center forward,CF,1,0
11317,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-64619,Zahovič,Zlatko,10,attacking midfielder,AM,1,0
11318,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-06135,Pavlin,Miran,11,center midfielder,CM,1,0
11319,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-30524,Rudonja,Mladen,13,attacking midfielder,AM,1,0
11320,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-31903,Karić,Amir,19,left midfielder,LM,1,0
11321,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-75095,Gajser,Saša,14,midfielder,MF,0,1
11322,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-44943,Ačimovič,Milenko,18,midfielder,MF,0,1
11323,WC-2002,2002 FIFA Men's World Cup,M-2002-08,Spain vs Slovenia,2002-06-02,group stage,Group B,T-69,Slovenia,SVN,0,1,P-00649,Cimirotič,Sebastjan,21,forward,FW,0,1
11324,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-85818,Pletikosa,Stipe,1,goal keeper,GK,1,0
11325,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-29621,Šimunić,Josip,3,center back,CB,1,0
11326,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-87187,Tomas,Stjepan,4,center midfielder,CM,1,0
11327,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-70100,Živković,Boris,6,center back,CB,1,0
11328,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-62861,Prosinečki,Robert,8,attacking midfielder,AM,1,0
11329,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-58374,Šuker,Davor,9,center forward,CF,1,0
11330,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-84378,Kovač,Niko,10,right midfielder,RM,1,0
11331,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-50470,Bokšić,Alen,11,center forward,CF,1,0
11332,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-37461,Soldo,Zvonimir,14,center midfielder,CM,1,0
11333,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-26414,Jarni,Robert,17,left midfielder,LM,1,0
11334,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-61666,Kovač,Robert,21,center back,CB,1,0
11335,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-55293,Rapaić,Milan,5,midfielder,MF,0,1
11336,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-75377,Stanić,Mario,13,midfielder,MF,0,1
11337,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-18,Croatia,HRV,1,0,P-36689,Šarić,Daniel,15,defender,DF,0,1
11338,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-52784,Pérez,Óscar,1,goal keeper,GK,1,0
11339,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-44763,Márquez,Rafael,4,center back,CB,1,0
11340,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-13917,Vidrio,Manuel,5,center back,CB,1,0
11341,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-89297,Torrado,Gerardo,6,defensive midfielder,DM,1,0
11342,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-98036,Morales,Ramón,7,left midfielder,LM,1,0
11343,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-81643,Borgetti,Jared,9,center forward,CF,1,0
11344,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-88428,Blanco,Cuauhtémoc,10,center forward,CF,1,0
11345,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-19578,Luna,Braulio,11,center midfielder,CM,1,0
11346,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-87229,Mercado,Sigifredo,13,right midfielder,RM,1,0
11347,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-32594,Carmona,Salvador,16,center back,CB,1,0
11348,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-76755,Caballero,Gabriel,19,center midfielder,CM,1,0
11349,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-45941,Hernández,Luis,15,forward,FW,0,1
11350,WC-2002,2002 FIFA Men's World Cup,M-2002-09,Croatia vs Mexico,2002-06-03,group stage,Group G,T-46,Mexico,MEX,0,1,P-80183,Palencia,Francisco,17,forward,FW,0,1
11351,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-64377,Marcos,not applicable,1,goal keeper,GK,1,0
11352,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-91718,Cafu,not applicable,2,right wing back,RWB,1,0
11353,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-42918,Lúcio,not applicable,3,center back,CB,1,0
11354,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-66308,Júnior,Roque,4,center back,CB,1,0
11355,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-09270,Edmílson,not applicable,5,center back,CB,1,0
11356,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-85176,Carlos,Roberto,6,left wing back,LWB,1,0
11357,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-45956,Silva,Gilberto,8,center midfielder,CM,1,0
11358,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-62722,Ronaldo,not applicable,9,center forward,CF,1,0
11359,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-74261,Rivaldo,not applicable,10,left forward,LF,1,0
11360,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-57361,Ronaldinho,not applicable,11,right forward,RF,1,0
11361,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-20389,Paulista,Juninho,19,center midfielder,CM,1,0
11362,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-79146,Denílson,not applicable,17,forward,FW,0,1
11363,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-06280,Vampeta,not applicable,18,midfielder,MF,0,1
11364,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-09,Brazil,BRA,1,0,P-89804,Luizão,not applicable,21,forward,FW,0,1
11365,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-61478,Reçber,Rüştü,1,goal keeper,GK,1,0
11366,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-94559,Korkmaz,Bülent,3,center back,CB,1,0
11367,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-79130,Akyel,Fatih,4,right midfielder,RM,1,0
11368,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-44850,Özalan,Alpay,5,center back,CB,1,0
11369,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-63089,Kerimoğlu,Tugay,8,center midfielder,CM,1,0
11370,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-58212,Şükür,Hakan,9,center forward,CF,1,0
11371,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-21108,Baştürk,Yıldıray,10,attacking midfielder,AM,1,0
11372,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-23883,Şaş,Hasan,11,left winger,LW,1,0
11373,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-04455,Özat,Ümit,16,center back,CB,1,0
11374,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-78533,Ünsal,Hakan,20,left midfielder,LM,1,0
11375,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-46497,Belözoğlu,Emre,21,right winger,RW,1,0
11376,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-37782,Erdem,Arif,6,forward,FW,0,1
11377,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-41133,Mansız,İlhan,17,forward,FW,0,1
11378,WC-2002,2002 FIFA Men's World Cup,M-2002-10,Brazil vs Turkey,2002-06-03,group stage,Group C,T-80,Turkey,TUR,0,1,P-31566,Davala,Ümit,22,midfielder,MF,0,1
11379,WC-2002,2002 FIFA Men's World Cup,M-2002-11,Italy vs Ecuador,2002-06-03,group stage,Group G,T-41,Italy,ITA,1,0,P-11392,Buffon,Gianluigi,1,goal keeper,GK,1,0
11380,WC-2002,2002 FIFA Men's World Cup,M-2002-11,Italy vs Ecuador,2002-06-03,group stage,Group G,T-41,Italy,ITA,1,0,P-45258,Panucci,Christian,2,right back,RB,1,0
11381,WC-2002,2002 FIFA Men's World Cup,M-2002-11,Italy vs Ecuador,2002-06-03,group stage,Group G,T-41,Italy,ITA,1,0,P-43222,Maldini,Paolo,3,left back,LB,1,0
11382,WC-2002,2002 FIFA Men's World Cup,M-2002-11,Italy vs Ecuador,2002-06-03,group stage,Group G,T-41,Italy,ITA,1,0,P-88863,Cannavaro,Fabio,5,center back,CB,1,0
11383,WC-2002,2002 FIFA Men's World Cup,M-2002-11,Italy vs Ecuador,2002-06-03,group stage,Group G,T-41,Italy,ITA,1,0,P-42038,Totti,Francesco,10,attacking midfielder,AM,1,0
