event_id,match_id,tournament_id,event_type,minute_regulation,minute_stoppage,match_period,team_id,player_id,family_name,given_name
287,M-1950-17,WC-1950,penalty_goal,67.0,0.0,second half,T-74,P-91027,Andersson,Sune
288,M-1950-17,WC-1950,goal,85.0,0.0,second half,T-09,P-99436,Maneca,not applicable
289,M-1950-17,WC-1950,goal,88.0,0.0,second half,T-09,P-22428,Chico,not applicable
290,M-1950-18,WC-1950,goal,29.0,0.0,first half,T-84,P-16302,Ghiggia,Alcides
291,M-1950-18,WC-1950,goal,37.0,0.0,first half,T-73,P-26928,Basora,Estanislau
292,M-1950-18,WC-1950,goal,39.0,0.0,first half,T-73,P-26928,Basora,Estanislau
293,M-1950-18,WC-1950,goal,73.0,0.0,second half,T-84,P-65940,Varela,Obdulio
294,M-1950-19,WC-1950,goal,15.0,0.0,first half,T-09,P-49381,Ademir,not applicable
295,M-1950-19,WC-1950,goal,21.0,0.0,first half,T-09,P-44754,Jair,not applicable
296,M-1950-19,WC-1950,goal,31.0,0.0,first half,T-09,P-22428,Chico,not applicable
297,M-1950-19,WC-1950,goal,55.0,0.0,second half,T-09,P-22428,Chico,not applicable
298,M-1950-19,WC-1950,goal,57.0,0.0,second half,T-09,P-49381,Ademir,not applicable
299,M-1950-19,WC-1950,goal,67.0,0.0,second half,T-09,P-73743,Zizinho,not applicable
300,M-1950-19,WC-1950,goal,71.0,0.0,second half,T-73,P-24336,Igoa,Silvestre
301,M-1950-20,WC-1950,goal,5.0,0.0,first half,T-74,P-52190,Palmér,Karl-Erik
302,M-1950-20,WC-1950,goal,39.0,0.0,first half,T-84,P-16302,Ghiggia,Alcides
303,M-1950-20,WC-1950,goal,40.0,0.0,first half,T-74,P-87073,Sundqvist,Stig
304,M-1950-20,WC-1950,goal,77.0,0.0,second half,T-84,P-18523,Míguez,Oscar
305,M-1950-20,WC-1950,goal,85.0,0.0,second half,T-84,P-18523,Míguez,Oscar
306,M-1950-21,WC-1950,goal,15.0,0.0,first half,T-74,P-87073,Sundqvist,Stig
307,M-1950-21,WC-1950,goal,33.0,0.0,first half,T-74,P-59295,Mellberg,Bror
308,M-1950-21,WC-1950,goal,80.0,0.0,second half,T-74,P-52190,Palmér,Karl-Erik
309,M-1950-21,WC-1950,goal,82.0,0.0,second half,T-73,P-65220,Zarra,Telmo
310,M-1950-22,WC-1950,goal,47.0,0.0,second half,T-09,P-21738,Friaça,not applicable
311,M-1950-22,WC-1950,goal,66.0,0.0,second half,T-84,P-38873,Schiaffino,Juan Alberto
312,M-1950-22,WC-1950,goal,79.0,0.0,second half,T-84,P-16302,Ghiggia,Alcides
313,M-1954-01,WC-1954,goal,23.0,0.0,first half,T-09,P-17754,Baltazar,not applicable
314,M-1954-01,WC-1954,goal,30.0,0.0,first half,T-09,P-76740,Didi,not applicable
315,M-1954-01,WC-1954,goal,34.0,0.0,first half,T-09,P-15387,Pinga,not applicable
316,M-1954-01,WC-1954,goal,43.0,0.0,first half,T-09,P-15387,Pinga,not applicable
317,M-1954-01,WC-1954,goal,69.0,0.0,second half,T-09,P-08966,Julinho,not applicable
318,M-1954-02,WC-1954,goal,15.0,0.0,first half,T-87,P-00042,Milutinović,Miloš
319,M-1954-03,WC-1954,goal,33.0,0.0,first half,T-05,P-85257,Probst,Erich
320,M-1954-04,WC-1954,goal,71.0,0.0,second half,T-84,P-18523,Míguez,Oscar
321,M-1954-04,WC-1954,goal,84.0,0.0,second half,T-84,P-38873,Schiaffino,Juan Alberto
322,M-1954-05,WC-1954,goal,18.0,0.0,first half,T-75,P-63738,Ballaman,Robert
323,M-1954-05,WC-1954,goal,44.0,0.0,first half,T-41,P-75209,Boniperti,Giampiero
324,M-1954-05,WC-1954,goal,78.0,0.0,second half,T-75,P-14406,Hügi,Josef
325,M-1954-06,WC-1954,goal,12.0,0.0,first half,T-36,P-12676,Puskás,Ferenc
326,M-1954-06,WC-1954,goal,18.0,0.0,first half,T-36,P-29493,Lantos,Mihály
327,M-1954-06,WC-1954,goal,24.0,0.0,first half,T-36,P-07028,Kocsis,Sándor
328,M-1954-06,WC-1954,goal,36.0,0.0,first half,T-36,P-07028,Kocsis,Sándor
329,M-1954-06,WC-1954,goal,50.0,0.0,second half,T-36,P-07028,Kocsis,Sándor
330,M-1954-06,WC-1954,goal,59.0,0.0,second half,T-36,P-93334,Czibor,Zoltán
331,M-1954-06,WC-1954,goal,75.0,0.0,second half,T-36,P-42138,Palotás,Péter
332,M-1954-06,WC-1954,goal,83.0,0.0,second half,T-36,P-42138,Palotás,Péter
333,M-1954-06,WC-1954,goal,89.0,0.0,second half,T-36,P-12676,Puskás,Ferenc
334,M-1954-07,WC-1954,goal,2.0,0.0,first half,T-80,P-71884,Mamat,Suat
335,M-1954-07,WC-1954,goal,14.0,0.0,first half,T-86,P-63184,Schäfer,Hans
336,M-1954-07,WC-1954,goal,52.0,0.0,second half,T-86,P-33698,Klodt,Bernhard
337,M-1954-07,WC-1954,goal,60.0,0.0,second half,T-86,P-71954,Walter,Ottmar
338,M-1954-07,WC-1954,goal,84.0,0.0,second half,T-86,P-05766,Morlock,Max
339,M-1954-08,WC-1954,goal,5.0,0.0,first half,T-06,P-99158,Anoul,Léopold
340,M-1954-08,WC-1954,goal,26.0,0.0,first half,T-28,P-88758,Broadis,Ivor
341,M-1954-08,WC-1954,goal,36.0,0.0,first half,T-28,P-81234,Lofthouse,Nat
342,M-1954-08,WC-1954,goal,63.0,0.0,second half,T-28,P-88758,Broadis,Ivor
343,M-1954-08,WC-1954,goal,67.0,0.0,second half,T-06,P-26664,Coppens,Henri
344,M-1954-08,WC-1954,goal,71.0,0.0,second half,T-06,P-99158,Anoul,Léopold
345,M-1954-08,WC-1954,goal,91.0,0.0,"extra time, first half",T-28,P-81234,Lofthouse,Nat
346,M-1954-08,WC-1954,own_goal,94.0,0.0,"extra time, first half",T-06,P-49092,Dickinson,Jimmy
347,M-1954-09,WC-1954,goal,17.0,0.0,first half,T-84,P-90496,Borges,Carlos
348,M-1954-09,WC-1954,goal,30.0,0.0,first half,T-84,P-18523,Míguez,Oscar
349,M-1954-09,WC-1954,goal,47.0,0.0,second half,T-84,P-90496,Borges,Carlos
350,M-1954-09,WC-1954,goal,54.0,0.0,second half,T-84,P-78277,Abbadie,Julio
351,M-1954-09,WC-1954,goal,57.0,0.0,second half,T-84,P-90496,Borges,Carlos
352,M-1954-09,WC-1954,goal,83.0,0.0,second half,T-84,P-18523,Míguez,Oscar
353,M-1954-09,WC-1954,goal,85.0,0.0,second half,T-84,P-78277,Abbadie,Julio
354,M-1954-10,WC-1954,goal,48.0,0.0,second half,T-87,P-74352,Zebec,Branko
355,M-1954-10,WC-1954,goal,69.0,0.0,second half,T-09,P-76740,Didi,not applicable
356,M-1954-11,WC-1954,goal,3.0,0.0,first half,T-05,P-51339,Stojaspal,Ernst
357,M-1954-11,WC-1954,goal,4.0,0.0,first half,T-05,P-85257,Probst,Erich
358,M-1954-11,WC-1954,goal,21.0,0.0,first half,T-05,P-85257,Probst,Erich
359,M-1954-11,WC-1954,goal,24.0,0.0,first half,T-05,P-85257,Probst,Erich
360,M-1954-11,WC-1954,goal,65.0,0.0,second half,T-05,P-51339,Stojaspal,Ernst
361,M-1954-12,WC-1954,goal,19.0,0.0,first half,T-30,P-78417,Vincent,Jean
362,M-1954-12,WC-1954,own_goal,46.0,0.0,second half,T-30,P-53255,Cárdenas,Raúl
363,M-1954-12,WC-1954,goal,54.0,0.0,second half,T-46,P-53183,Lamadrid,José Luis
364,M-1954-12,WC-1954,goal,85.0,0.0,second half,T-46,P-66576,Balcázar,Tomás
365,M-1954-12,WC-1954,penalty_goal,88.0,0.0,second half,T-30,P-94605,Kopa,Raymond
366,M-1954-13,WC-1954,goal,3.0,0.0,first half,T-36,P-07028,Kocsis,Sándor
367,M-1954-13,WC-1954,goal,17.0,0.0,first half,T-36,P-12676,Puskás,Ferenc
368,M-1954-13,WC-1954,goal,21.0,0.0,first half,T-36,P-07028,Kocsis,Sándor
369,M-1954-13,WC-1954,goal,25.0,0.0,first half,T-86,P-57739,Pfaff,Alfred
370,M-1954-13,WC-1954,goal,52.0,0.0,second half,T-36,P-01173,Hidegkuti,Nándor
371,M-1954-13,WC-1954,goal,54.0,0.0,second half,T-36,P-01173,Hidegkuti,Nándor
372,M-1954-13,WC-1954,goal,69.0,0.0,second half,T-36,P-07028,Kocsis,Sándor
373,M-1954-13,WC-1954,goal,75.0,0.0,second half,T-36,P-23830,Tóth,József
374,M-1954-13,WC-1954,goal,77.0,0.0,second half,T-86,P-08136,Rahn,Helmut
375,M-1954-13,WC-1954,goal,78.0,0.0,second half,T-36,P-07028,Kocsis,Sándor
376,M-1954-13,WC-1954,goal,84.0,0.0,second half,T-86,P-58241,Herrmann,Richard
377,M-1954-14,WC-1954,goal,10.0,0.0,first half,T-80,P-71884,Mamat,Suat
378,M-1954-14,WC-1954,goal,24.0,0.0,first half,T-80,P-92456,Küçükandonyadis,Lefter
379,M-1954-14,WC-1954,goal,30.0,0.0,first half,T-80,P-71884,Mamat,Suat
380,M-1954-14,WC-1954,goal,37.0,0.0,first half,T-80,P-04515,Sargun,Burhan
381,M-1954-14,WC-1954,goal,64.0,0.0,second half,T-80,P-04515,Sargun,Burhan
382,M-1954-14,WC-1954,goal,70.0,0.0,second half,T-80,P-04515,Sargun,Burhan
383,M-1954-14,WC-1954,goal,76.0,0.0,second half,T-80,P-15472,Keskin,Erol
384,M-1954-15,WC-1954,penalty_goal,41.0,0.0,first half,T-41,P-00152,Pandolfini,Egisto
385,M-1954-15,WC-1954,goal,48.0,0.0,second half,T-41,P-32442,Galli,Carlo
386,M-1954-15,WC-1954,goal,58.0,0.0,second half,T-41,P-64967,Frignani,Amleto
387,M-1954-15,WC-1954,goal,78.0,0.0,second half,T-41,P-45203,Lorenzi,Benito
388,M-1954-15,WC-1954,goal,81.0,0.0,second half,T-06,P-99158,Anoul,Léopold
389,M-1954-16,WC-1954,goal,43.0,0.0,first half,T-28,P-82512,Mullen,Jimmy
390,M-1954-16,WC-1954,goal,69.0,0.0,second half,T-28,P-25319,Wilshaw,Dennis
391,M-1954-17,WC-1954,goal,7.0,0.0,first half,T-86,P-71954,Walter,Ottmar
392,M-1954-17,WC-1954,goal,12.0,0.0,first half,T-86,P-63184,Schäfer,Hans
393,M-1954-17,WC-1954,goal,21.0,0.0,first half,T-80,P-04447,Ertan,Mustafa
394,M-1954-17,WC-1954,goal,30.0,0.0,first half,T-86,P-05766,Morlock,Max
395,M-1954-17,WC-1954,goal,60.0,0.0,second half,T-86,P-05766,Morlock,Max
396,M-1954-17,WC-1954,goal,62.0,0.0,second half,T-86,P-09973,Walter,Fritz
397,M-1954-17,WC-1954,goal,77.0,0.0,second half,T-86,P-05766,Morlock,Max
398,M-1954-17,WC-1954,goal,79.0,0.0,second half,T-86,P-63184,Schäfer,Hans
399,M-1954-17,WC-1954,goal,82.0,0.0,second half,T-80,P-92456,Küçükandonyadis,Lefter
400,M-1954-18,WC-1954,goal,14.0,0.0,first half,T-75,P-14406,Hügi,Josef
401,M-1954-18,WC-1954,goal,48.0,0.0,second half,T-75,P-63738,Ballaman,Robert
402,M-1954-18,WC-1954,goal,67.0,0.0,second half,T-41,P-17534,Nesti,Fulvio
403,M-1954-18,WC-1954,goal,85.0,0.0,second half,T-75,P-14406,Hügi,Josef
404,M-1954-18,WC-1954,goal,90.0,0.0,second half,T-75,P-80623,Fatton,Jacques
405,M-1954-19,WC-1954,goal,16.0,0.0,first half,T-75,P-63738,Ballaman,Robert
406,M-1954-19,WC-1954,goal,17.0,0.0,first half,T-75,P-14406,Hügi,Josef
407,M-1954-19,WC-1954,goal,19.0,0.0,first half,T-75,P-14406,Hügi,Josef
408,M-1954-19,WC-1954,goal,25.0,0.0,first half,T-05,P-35865,Wagner,Theodor
409,M-1954-19,WC-1954,goal,26.0,0.0,first half,T-05,P-26700,Körner,Alfred
410,M-1954-19,WC-1954,goal,27.0,0.0,first half,T-05,P-35865,Wagner,Theodor
411,M-1954-19,WC-1954,goal,32.0,0.0,first half,T-05,P-53882,Ocwirk,Ernst
412,M-1954-19,WC-1954,goal,34.0,0.0,first half,T-05,P-26700,Körner,Alfred
413,M-1954-19,WC-1954,goal,39.0,0.0,first half,T-75,P-63738,Ballaman,Robert
414,M-1954-19,WC-1954,goal,53.0,0.0,second half,T-05,P-35865,Wagner,Theodor
415,M-1954-19,WC-1954,goal,60.0,0.0,second half,T-75,P-14406,Hügi,Josef
416,M-1954-19,WC-1954,goal,76.0,0.0,second half,T-05,P-85257,Probst,Erich
417,M-1954-20,WC-1954,goal,5.0,0.0,first half,T-84,P-90496,Borges,Carlos
418,M-1954-20,WC-1954,goal,16.0,0.0,first half,T-28,P-81234,Lofthouse,Nat
419,M-1954-20,WC-1954,goal,39.0,0.0,first half,T-84,P-65940,Varela,Obdulio
420,M-1954-20,WC-1954,goal,46.0,0.0,second half,T-84,P-38873,Schiaffino,Juan Alberto
421,M-1954-20,WC-1954,goal,67.0,0.0,second half,T-28,P-86813,Finney,Tom
422,M-1954-20,WC-1954,goal,78.0,0.0,second half,T-84,P-66683,Ambrois,Javier
423,M-1954-21,WC-1954,goal,4.0,0.0,first half,T-36,P-01173,Hidegkuti,Nándor
424,M-1954-21,WC-1954,goal,7.0,0.0,first half,T-36,P-07028,Kocsis,Sándor
425,M-1954-21,WC-1954,penalty_goal,18.0,0.0,first half,T-09,P-52002,Santos,Djalma
426,M-1954-21,WC-1954,penalty_goal,60.0,0.0,second half,T-36,P-29493,Lantos,Mihály
427,M-1954-21,WC-1954,goal,65.0,0.0,second half,T-09,P-08966,Julinho,not applicable
428,M-1954-21,WC-1954,goal,88.0,0.0,second half,T-36,P-07028,Kocsis,Sándor
429,M-1954-22,WC-1954,own_goal,9.0,0.0,first half,T-86,P-78579,Horvat,Ivica
430,M-1954-22,WC-1954,goal,85.0,0.0,second half,T-86,P-08136,Rahn,Helmut
431,M-1954-23,WC-1954,goal,13.0,0.0,first half,T-36,P-93334,Czibor,Zoltán
432,M-1954-23,WC-1954,goal,46.0,0.0,second half,T-36,P-01173,Hidegkuti,Nándor
433,M-1954-23,WC-1954,goal,75.0,0.0,second half,T-84,P-10601,Hohberg,Juan
434,M-1954-23,WC-1954,goal,86.0,0.0,second half,T-84,P-10601,Hohberg,Juan
435,M-1954-23,WC-1954,goal,111.0,0.0,"extra time, second half",T-36,P-07028,Kocsis,Sándor
436,M-1954-23,WC-1954,goal,116.0,0.0,"extra time, second half",T-36,P-07028,Kocsis,Sándor
437,M-1954-24,WC-1954,goal,31.0,0.0,first half,T-86,P-63184,Schäfer,Hans
438,M-1954-24,WC-1954,goal,47.0,0.0,second half,T-86,P-05766,Morlock,Max
439,M-1954-24,WC-1954,goal,51.0,0.0,second half,T-05,P-85257,Probst,Erich
440,M-1954-24,WC-1954,penalty_goal,54.0,0.0,second half,T-86,P-09973,Walter,Fritz
441,M-1954-24,WC-1954,goal,61.0,0.0,second half,T-86,P-71954,Walter,Ottmar
442,M-1954-24,WC-1954,penalty_goal,64.0,0.0,second half,T-86,P-09973,Walter,Fritz
443,M-1954-24,WC-1954,goal,89.0,0.0,second half,T-86,P-71954,Walter,Ottmar
444,M-1954-25,WC-1954,penalty_goal,16.0,0.0,first half,T-05,P-51339,Stojaspal,Ernst
445,M-1954-25,WC-1954,goal,22.0,0.0,first half,T-84,P-10601,Hohberg,Juan
446,M-1954-25,WC-1954,own_goal,59.0,0.0,second half,T-05,P-92883,Cruz,Luis
447,M-1954-25,WC-1954,goal,89.0,0.0,second half,T-05,P-53882,Ocwirk,Ernst
448,M-1954-26,WC-1954,goal,6.0,0.0,first half,T-36,P-12676,Puskás,Ferenc
449,M-1954-26,WC-1954,goal,8.0,0.0,first half,T-36,P-93334,Czibor,Zoltán
450,M-1954-26,WC-1954,goal,10.0,0.0,first half,T-86,P-05766,Morlock,Max
451,M-1954-26,WC-1954,goal,18.0,0.0,first half,T-86,P-08136,Rahn,Helmut
452,M-1954-26,WC-1954,goal,84.0,0.0,second half,T-86,P-08136,Rahn,Helmut
453,M-1958-01,WC-1958,goal,17.0,0.0,first half,T-74,P-82312,Simonsson,Agne
454,M-1958-01,WC-1958,penalty_goal,57.0,0.0,second half,T-74,P-10338,Liedholm,Nils
455,M-1958-01,WC-1958,goal,64.0,0.0,second half,T-74,P-82312,Simonsson,Agne
456,M-1958-02,WC-1958,goal,3.0,0.0,first half,T-03,P-71952,Corbatta,Oreste
457,M-1958-02,WC-1958,goal,32.0,0.0,first half,T-86,P-08136,Rahn,Helmut
458,M-1958-02,WC-1958,goal,42.0,0.0,first half,T-86,P-64138,Seeler,Uwe
459,M-1958-02,WC-1958,goal,79.0,0.0,second half,T-86,P-08136,Rahn,Helmut
460,M-1958-03,WC-1958,goal,21.0,0.0,first half,T-52,P-36975,Cush,Wilbur
461,M-1958-04,WC-1958,goal,20.0,0.0,first half,T-55,P-19817,Amarilla,Florencio
462,M-1958-04,WC-1958,goal,24.0,0.0,first half,T-30,P-77939,Fontaine,Just
463,M-1958-04,WC-1958,goal,30.0,0.0,first half,T-30,P-77939,Fontaine,Just
464,M-1958-04,WC-1958,penalty_goal,44.0,0.0,first half,T-55,P-19817,Amarilla,Florencio
465,M-1958-04,WC-1958,goal,50.0,0.0,second half,T-55,P-32438,Romero,Jorge Lino
466,M-1958-04,WC-1958,goal,52.0,0.0,second half,T-30,P-38969,Piantoni,Roger
467,M-1958-04,WC-1958,goal,61.0,0.0,second half,T-30,P-75977,Wisnieski,Maryan
468,M-1958-04,WC-1958,goal,67.0,0.0,second half,T-30,P-77939,Fontaine,Just
469,M-1958-04,WC-1958,goal,70.0,0.0,second half,T-30,P-94605,Kopa,Raymond
470,M-1958-04,WC-1958,goal,83.0,0.0,second half,T-30,P-78417,Vincent,Jean
471,M-1958-05,WC-1958,goal,6.0,0.0,first half,T-87,P-85317,Petaković,Aleksandar
472,M-1958-05,WC-1958,goal,49.0,0.0,second half,T-64,P-07282,Murray,Jimmy
473,M-1958-06,WC-1958,goal,5.0,0.0,first half,T-36,P-70989,Bozsik,József
474,M-1958-06,WC-1958,goal,27.0,0.0,first half,T-85,P-12687,Charles,John
475,M-1958-07,WC-1958,goal,37.0,0.0,first half,T-09,P-60629,Altafini,José
476,M-1958-07,WC-1958,goal,50.0,0.0,second half,T-09,P-75955,Santos,Nílton
477,M-1958-07,WC-1958,goal,85.0,0.0,second half,T-09,P-60629,Altafini,José
478,M-1958-08,WC-1958,goal,13.0,0.0,first half,T-72,P-54948,Simonyan,Nikita
479,M-1958-08,WC-1958,goal,56.0,0.0,second half,T-72,P-92440,Ivanov,Aleksandr
480,M-1958-08,WC-1958,goal,66.0,0.0,second half,T-28,P-60811,Kevan,Derek
481,M-1958-08,WC-1958,penalty_goal,85.0,0.0,second half,T-28,P-86813,Finney,Tom
482,M-1958-09,WC-1958,goal,4.0,0.0,first half,T-52,P-77851,McParland,Peter
483,M-1958-09,WC-1958,penalty_goal,37.0,0.0,first half,T-03,P-71952,Corbatta,Oreste
484,M-1958-09,WC-1958,goal,56.0,0.0,second half,T-03,P-98280,Menéndez,Norberto
485,M-1958-09,WC-1958,goal,60.0,0.0,second half,T-03,P-20645,Avio,Ludovico
486,M-1958-10,WC-1958,penalty_goal,24.0,0.0,first half,T-21,P-65506,Dvořák,Milan
487,M-1958-10,WC-1958,goal,42.0,0.0,first half,T-21,P-71720,Zikán,Zdeněk
488,M-1958-10,WC-1958,goal,60.0,0.0,second half,T-86,P-63184,Schäfer,Hans
489,M-1958-10,WC-1958,goal,71.0,0.0,second half,T-86,P-08136,Rahn,Helmut
490,M-1958-11,WC-1958,goal,4.0,0.0,first half,T-55,P-17292,Agüero,Juan Bautista
491,M-1958-11,WC-1958,goal,24.0,0.0,first half,T-64,P-19215,Mudie,Jackie
492,M-1958-11,WC-1958,goal,45.0,0.0,first half,T-55,P-65484,Ré,Cayetano
493,M-1958-11,WC-1958,goal,73.0,0.0,second half,T-55,P-22636,Parodi,José
494,M-1958-11,WC-1958,goal,74.0,0.0,second half,T-64,P-75309,Collins,Bobby
495,M-1958-12,WC-1958,goal,4.0,0.0,first half,T-30,P-77939,Fontaine,Just
496,M-1958-12,WC-1958,goal,16.0,0.0,first half,T-87,P-85317,Petaković,Aleksandar
497,M-1958-12,WC-1958,goal,63.0,0.0,second half,T-87,P-47783,Veselinović,Todor
498,M-1958-12,WC-1958,goal,85.0,0.0,second half,T-30,P-77939,Fontaine,Just
499,M-1958-12,WC-1958,goal,88.0,0.0,second half,T-87,P-47783,Veselinović,Todor
500,M-1958-13,WC-1958,goal,32.0,0.0,first half,T-85,P-71223,Allchurch,Ivor
501,M-1958-13,WC-1958,goal,89.0,0.0,second half,T-46,P-10223,Belmonte,Jaime
502,M-1958-15,WC-1958,goal,15.0,0.0,first half,T-72,P-80609,Ilyin,Anatoli
503,M-1958-15,WC-1958,goal,62.0,0.0,second half,T-72,P-11702,Ivanov,Valentin
504,M-1958-16,WC-1958,goal,34.0,0.0,first half,T-74,P-20173,Hamrin,Kurt
505,M-1958-16,WC-1958,goal,55.0,0.0,second half,T-74,P-20173,Hamrin,Kurt
506,M-1958-16,WC-1958,goal,77.0,0.0,second half,T-36,P-82971,Tichy,Lajos
507,M-1958-18,WC-1958,goal,8.0,0.0,first half,T-21,P-65506,Dvořák,Milan
508,M-1958-18,WC-1958,goal,17.0,0.0,first half,T-21,P-71720,Zikán,Zdeněk
509,M-1958-18,WC-1958,goal,40.0,0.0,first half,T-21,P-71720,Zikán,Zdeněk
510,M-1958-18,WC-1958,penalty_goal,65.0,0.0,second half,T-03,P-71952,Corbatta,Oreste
511,M-1958-18,WC-1958,goal,69.0,0.0,second half,T-21,P-45404,Feureisl,Jiří
512,M-1958-18,WC-1958,goal,82.0,0.0,second half,T-21,P-28805,Hovorka,Václav
513,M-1958-18,WC-1958,goal,89.0,0.0,second half,T-21,P-28805,Hovorka,Václav
514,M-1958-19,WC-1958,goal,18.0,0.0,first half,T-52,P-77851,McParland,Peter
515,M-1958-19,WC-1958,goal,20.0,0.0,first half,T-86,P-08136,Rahn,Helmut
516,M-1958-19,WC-1958,goal,60.0,0.0,second half,T-52,P-77851,McParland,Peter
517,M-1958-19,WC-1958,goal,78.0,0.0,second half,T-86,P-64138,Seeler,Uwe
518,M-1958-20,WC-1958,goal,22.0,0.0,first half,T-30,P-94605,Kopa,Raymond
519,M-1958-20,WC-1958,goal,44.0,0.0,first half,T-30,P-77939,Fontaine,Just
520,M-1958-20,WC-1958,goal,58.0,0.0,second half,T-64,P-73507,Baird,Sammy
521,M-1958-21,WC-1958,goal,18.0,0.0,first half,T-87,P-47145,Ognjanović,Radivoje
522,M-1958-21,WC-1958,goal,20.0,0.0,first half,T-55,P-22636,Parodi,José
523,M-1958-21,WC-1958,goal,21.0,0.0,first half,T-87,P-47783,Veselinović,Todor
524,M-1958-21,WC-1958,goal,52.0,0.0,second half,T-55,P-17292,Agüero,Juan Bautista
525,M-1958-21,WC-1958,goal,73.0,0.0,second half,T-87,P-24259,Rajkov,Zdravko
526,M-1958-21,WC-1958,goal,80.0,0.0,second half,T-55,P-32438,Romero,Jorge Lino
527,M-1958-22,WC-1958,goal,19.0,0.0,first half,T-36,P-82971,Tichy,Lajos
528,M-1958-22,WC-1958,goal,46.0,0.0,second half,T-36,P-82971,Tichy,Lajos
529,M-1958-22,WC-1958,goal,54.0,0.0,second half,T-36,P-69885,Sándor,Károly
530,M-1958-22,WC-1958,goal,69.0,0.0,second half,T-36,P-47384,Bencsics,József
531,M-1958-23,WC-1958,goal,3.0,0.0,first half,T-09,P-45310,Vavá,not applicable
532,M-1958-23,WC-1958,goal,77.0,0.0,second half,T-09,P-45310,Vavá,not applicable
533,M-1958-24,WC-1958,goal,15.0,0.0,first half,T-05,P-32967,Koller,Karl
534,M-1958-24,WC-1958,goal,56.0,0.0,second half,T-28,P-03578,Haynes,Johnny
535,M-1958-24,WC-1958,goal,71.0,0.0,second half,T-05,P-26700,Körner,Alfred
536,M-1958-24,WC-1958,goal,74.0,0.0,second half,T-28,P-60811,Kevan,Derek
537,M-1958-25,WC-1958,goal,18.0,0.0,first half,T-21,P-71720,Zikán,Zdeněk
538,M-1958-25,WC-1958,goal,44.0,0.0,first half,T-52,P-77851,McParland,Peter
539,M-1958-25,WC-1958,goal,97.0,0.0,"extra time, first half",T-52,P-77851,McParland,Peter
540,M-1958-26,WC-1958,goal,33.0,0.0,first half,T-36,P-82971,Tichy,Lajos
541,M-1958-26,WC-1958,goal,55.0,0.0,second half,T-85,P-71223,Allchurch,Ivor
542,M-1958-26,WC-1958,goal,76.0,0.0,second half,T-85,P-90482,Medwin,Terry
543,M-1958-27,WC-1958,goal,69.0,0.0,second half,T-72,P-80609,Ilyin,Anatoli
544,M-1958-28,WC-1958,goal,66.0,0.0,second half,T-09,P-38906,Pelé,not applicable
545,M-1958-29,WC-1958,goal,44.0,0.0,first half,T-30,P-75977,Wisnieski,Maryan
546,M-1958-29,WC-1958,goal,55.0,0.0,second half,T-30,P-77939,Fontaine,Just
547,M-1958-29,WC-1958,goal,63.0,0.0,second half,T-30,P-77939,Fontaine,Just
548,M-1958-29,WC-1958,goal,68.0,0.0,second half,T-30,P-38969,Piantoni,Roger
549,M-1958-30,WC-1958,goal,49.0,0.0,second half,T-74,P-20173,Hamrin,Kurt
550,M-1958-30,WC-1958,goal,88.0,0.0,second half,T-74,P-82312,Simonsson,Agne
551,M-1958-31,WC-1958,goal,12.0,0.0,first half,T-86,P-08136,Rahn,Helmut
552,M-1958-32,WC-1958,goal,2.0,0.0,first half,T-09,P-45310,Vavá,not applicable
553,M-1958-32,WC-1958,goal,9.0,0.0,first half,T-30,P-77939,Fontaine,Just
554,M-1958-32,WC-1958,goal,39.0,0.0,first half,T-09,P-76740,Didi,not applicable
555,M-1958-32,WC-1958,goal,52.0,0.0,second half,T-09,P-38906,Pelé,not applicable
556,M-1958-32,WC-1958,goal,64.0,0.0,second half,T-09,P-38906,Pelé,not applicable
557,M-1958-32,WC-1958,goal,75.0,0.0,second half,T-09,P-38906,Pelé,not applicable
558,M-1958-32,WC-1958,goal,83.0,0.0,second half,T-30,P-38969,Piantoni,Roger
559,M-1958-33,WC-1958,goal,24.0,0.0,first half,T-86,P-63184,Schäfer,Hans
560,M-1958-33,WC-1958,goal,32.0,0.0,first half,T-74,P-33095,Skoglund,Lennart
561,M-1958-33,WC-1958,goal,81.0,0.0,second half,T-74,P-69813,Gren,Gunnar
562,M-1958-33,WC-1958,goal,88.0,0.0,second half,T-74,P-20173,Hamrin,Kurt
563,M-1958-34,WC-1958,goal,16.0,0.0,first half,T-30,P-77939,Fontaine,Just
564,M-1958-34,WC-1958,goal,18.0,0.0,first half,T-86,P-93539,Cieslarczyk,Hans
565,M-1958-34,WC-1958,penalty_goal,27.0,0.0,first half,T-30,P-94605,Kopa,Raymond
566,M-1958-34,WC-1958,goal,36.0,0.0,first half,T-30,P-77939,Fontaine,Just
567,M-1958-34,WC-1958,goal,50.0,0.0,second half,T-30,P-08451,Douis,Yvon
568,M-1958-34,WC-1958,goal,52.0,0.0,second half,T-86,P-08136,Rahn,Helmut
569,M-1958-34,WC-1958,goal,78.0,0.0,second half,T-30,P-77939,Fontaine,Just
570,M-1958-34,WC-1958,goal,84.0,0.0,second half,T-86,P-63184,Schäfer,Hans
571,M-1958-34,WC-1958,goal,89.0,0.0,second half,T-30,P-77939,Fontaine,Just
572,M-1958-35,WC-1958,goal,4.0,0.0,first half,T-74,P-10338,Liedholm,Nils
573,M-1958-35,WC-1958,goal,9.0,0.0,first half,T-09,P-45310,Vavá,not applicable
